menu_item_id,item_name,category,price,order_details_id,order_id,order_date,order_time
107,Orange Chicken,Asian,16.5,8853,3882,07/03/2023,11:47:47
121,Cheese Quesadillas,Mexican,10.5,8854,3883,07/03/2023,11:48:30
109,Korean Beef Bowl,Asian,17.95,8855,3884,07/03/2023,11:52:36
129,Mushroom Ravioli,Italian,15.5,8856,3884,07/03/2023,11:52:36
118,Steak Burrito,Mexican,14.95,8857,3884,07/03/2023,11:52:36
130,Shrimp Scampi,Italian,19.95,8858,3884,07/03/2023,11:52:36
108,Tofu Pad Thai,Asian,14.5,8859,3885,07/03/2023,12:08:34
116,Steak Tacos,Mexican,13.95,8860,3886,07/03/2023,12:23:20
102,Cheeseburger,American,13.95,8861,3886,07/03/2023,12:23:20
127,Meat Lasagna,Italian,17.95,8862,3886,07/03/2023,12:23:20
111,California Roll,Asian,11.95,8863,3886,07/03/2023,12:23:20
118,Steak Burrito,Mexican,14.95,8864,3886,07/03/2023,12:23:20
105,Mac & Cheese,American,7,8865,3886,07/03/2023,12:23:20
130,Shrimp Scampi,Italian,19.95,8866,3886,07/03/2023,12:23:20
131,Chicken Parmesan,Italian,17.95,8867,3886,07/03/2023,12:23:20
101,Hamburger,American,12.95,8868,3887,07/03/2023,12:24:10
101,Hamburger,American,12.95,8869,3887,07/03/2023,12:24:10
125,Spaghetti & Meatballs,Italian,17.95,8870,3887,07/03/2023,12:24:10
118,Steak Burrito,Mexican,14.95,8871,3887,07/03/2023,12:24:10
130,Shrimp Scampi,Italian,19.95,8872,3887,07/03/2023,12:24:10
131,Chicken Parmesan,Italian,17.95,8873,3887,07/03/2023,12:24:10
131,Chicken Parmesan,Italian,17.95,8874,3887,07/03/2023,12:24:10
120,Steak Torta,Mexican,13.95,8875,3888,07/03/2023,12:52:11
110,Pork Ramen,Asian,17.95,8876,3889,07/03/2023,13:28:07
117,Chicken Burrito,Mexican,12.95,8877,3890,07/03/2023,14:01:23
107,Orange Chicken,Asian,16.5,8878,3891,07/03/2023,14:42:35
132,Eggplant Parmesan,Italian,16.95,8879,3891,07/03/2023,14:42:35
101,Hamburger,American,12.95,8880,3892,07/03/2023,15:00:38
102,Cheeseburger,American,13.95,8881,3892,07/03/2023,15:00:38
103,Hot Dog,American,9,8882,3892,07/03/2023,15:00:38
117,Chicken Burrito,Mexican,12.95,8883,3893,07/03/2023,15:06:30
132,Eggplant Parmesan,Italian,16.95,8884,3893,07/03/2023,15:06:30
126,Fettuccine Alfredo,Italian,14.5,8885,3894,07/03/2023,15:35:59
130,Shrimp Scampi,Italian,19.95,8886,3894,07/03/2023,15:35:59
107,Orange Chicken,Asian,16.5,8887,3895,07/03/2023,16:08:09
109,Korean Beef Bowl,Asian,17.95,8888,3895,07/03/2023,16:08:09
129,Mushroom Ravioli,Italian,15.5,8889,3895,07/03/2023,16:08:09
132,Eggplant Parmesan,Italian,16.95,8890,3895,07/03/2023,16:08:09
103,Hot Dog,American,9,8891,3896,07/03/2023,16:09:05
124,Spaghetti,Italian,14.5,8892,3896,07/03/2023,16:09:05
112,Salmon Roll,Asian,14.95,8893,3897,07/03/2023,16:14:53
103,Hot Dog,American,9,8894,3898,07/03/2023,16:15:17
102,Cheeseburger,American,13.95,8895,3899,07/03/2023,16:21:06
111,California Roll,Asian,11.95,8896,3899,07/03/2023,16:21:06
130,Shrimp Scampi,Italian,19.95,8897,3899,07/03/2023,16:21:06
106,French Fries,American,7,8898,3899,07/03/2023,16:21:06
104,Veggie Burger,American,10.5,8899,3900,07/03/2023,16:26:19
108,Tofu Pad Thai,Asian,14.5,8900,3900,07/03/2023,16:26:19
124,Spaghetti,Italian,14.5,8901,3900,07/03/2023,16:26:19
126,Fettuccine Alfredo,Italian,14.5,8902,3900,07/03/2023,16:26:19
126,Fettuccine Alfredo,Italian,14.5,8903,3901,07/03/2023,16:34:59
127,Meat Lasagna,Italian,17.95,8904,3901,07/03/2023,16:34:59
129,Mushroom Ravioli,Italian,15.5,8905,3901,07/03/2023,16:34:59
120,Steak Torta,Mexican,13.95,8906,3901,07/03/2023,16:34:59
116,Steak Tacos,Mexican,13.95,8907,3902,07/03/2023,17:01:11
101,Hamburger,American,12.95,8908,3903,07/03/2023,17:18:44
125,Spaghetti & Meatballs,Italian,17.95,8909,3903,07/03/2023,17:18:44
121,Cheese Quesadillas,Mexican,10.5,8910,3904,07/03/2023,17:22:07
131,Chicken Parmesan,Italian,17.95,8911,3904,07/03/2023,17:22:07
125,Spaghetti & Meatballs,Italian,17.95,8912,3905,07/03/2023,17:39:40
109,Korean Beef Bowl,Asian,17.95,8913,3905,07/03/2023,17:39:40
112,Salmon Roll,Asian,14.95,8914,3905,07/03/2023,17:39:40
107,Orange Chicken,Asian,16.5,8916,3907,07/03/2023,18:06:44
102,Cheeseburger,American,13.95,8917,3907,07/03/2023,18:06:44
110,Pork Ramen,Asian,17.95,8918,3907,07/03/2023,18:06:44
125,Spaghetti & Meatballs,Italian,17.95,8919,3908,07/03/2023,18:17:47
119,Chicken Torta,Mexican,11.95,8920,3909,07/03/2023,18:23:27
112,Salmon Roll,Asian,14.95,8921,3910,07/03/2023,18:30:46
101,Hamburger,American,12.95,8922,3911,07/03/2023,18:41:26
126,Fettuccine Alfredo,Italian,14.5,8923,3911,07/03/2023,18:41:26
120,Steak Torta,Mexican,13.95,8924,3911,07/03/2023,18:41:26
122,Chips & Salsa,Mexican,7,8925,3911,07/03/2023,18:41:26
110,Pork Ramen,Asian,17.95,8926,3912,07/03/2023,18:43:59
101,Hamburger,American,12.95,8927,3913,07/03/2023,18:45:53
109,Korean Beef Bowl,Asian,17.95,8928,3913,07/03/2023,18:45:53
129,Mushroom Ravioli,Italian,15.5,8929,3913,07/03/2023,18:45:53
130,Shrimp Scampi,Italian,19.95,8930,3913,07/03/2023,18:45:53
101,Hamburger,American,12.95,8931,3914,07/03/2023,19:08:43
113,Edamame,Asian,5,8932,3914,07/03/2023,19:08:43
122,Chips & Salsa,Mexican,7,8933,3914,07/03/2023,19:08:43
106,French Fries,American,7,8934,3914,07/03/2023,19:08:43
126,Fettuccine Alfredo,Italian,14.5,8935,3915,07/03/2023,19:12:55
117,Chicken Burrito,Mexican,12.95,8936,3915,07/03/2023,19:12:55
126,Fettuccine Alfredo,Italian,14.5,8937,3916,07/03/2023,19:20:59
113,Edamame,Asian,5,8938,3916,07/03/2023,19:20:59
109,Korean Beef Bowl,Asian,17.95,8939,3917,07/03/2023,19:31:49
120,Steak Torta,Mexican,13.95,8940,3917,07/03/2023,19:31:49
107,Orange Chicken,Asian,16.5,8941,3918,07/03/2023,19:40:59
117,Chicken Burrito,Mexican,12.95,8942,3918,07/03/2023,19:40:59
120,Steak Torta,Mexican,13.95,8943,3918,07/03/2023,19:40:59
108,Tofu Pad Thai,Asian,14.5,8944,3919,07/03/2023,19:48:54
108,Tofu Pad Thai,Asian,14.5,8945,3919,07/03/2023,19:48:54
117,Chicken Burrito,Mexican,12.95,8946,3919,07/03/2023,19:48:54
105,Mac & Cheese,American,7,8947,3919,07/03/2023,19:48:54
123,Chips & Guacamole,Mexican,9,8948,3920,07/03/2023,19:49:06
106,French Fries,American,7,8949,3920,07/03/2023,19:49:06
123,Chips & Guacamole,Mexican,9,8950,3921,07/03/2023,20:10:19
111,California Roll,Asian,11.95,8951,3922,07/03/2023,20:12:39
104,Veggie Burger,American,10.5,8952,3923,07/03/2023,20:22:59
127,Meat Lasagna,Italian,17.95,8953,3923,07/03/2023,20:22:59
121,Cheese Quesadillas,Mexican,10.5,8954,3923,07/03/2023,20:22:59
123,Chips & Guacamole,Mexican,9,8955,3923,07/03/2023,20:22:59
119,Chicken Torta,Mexican,11.95,8956,3924,07/03/2023,20:33:42
114,Potstickers,Asian,9,8957,3924,07/03/2023,20:33:42
110,Pork Ramen,Asian,17.95,8958,3925,07/03/2023,20:39:45
117,Chicken Burrito,Mexican,12.95,8959,3925,07/03/2023,20:39:45
106,French Fries,American,7,8960,3925,07/03/2023,20:39:45
107,Orange Chicken,Asian,16.5,8961,3926,07/03/2023,20:49:53
117,Chicken Burrito,Mexican,12.95,8962,3927,07/03/2023,20:57:08
112,Salmon Roll,Asian,14.95,8963,3927,07/03/2023,20:57:08
118,Steak Burrito,Mexican,14.95,8964,3927,07/03/2023,20:57:08
101,Hamburger,American,12.95,8965,3928,07/03/2023,21:01:55
115,Chicken Tacos,Mexican,11.95,8966,3928,07/03/2023,21:01:55
114,Potstickers,Asian,9,8967,3928,07/03/2023,21:01:55
111,California Roll,Asian,11.95,8968,3929,07/03/2023,21:13:37
131,Chicken Parmesan,Italian,17.95,8969,3929,07/03/2023,21:13:37
106,French Fries,American,7,8970,3930,07/03/2023,21:16:27
101,Hamburger,American,12.95,8971,3931,07/03/2023,21:23:14
105,Mac & Cheese,American,7,8972,3931,07/03/2023,21:23:14
120,Steak Torta,Mexican,13.95,8973,3932,07/03/2023,21:49:12
112,Salmon Roll,Asian,14.95,8974,3933,07/03/2023,22:18:41
119,Chicken Torta,Mexican,11.95,8975,3933,07/03/2023,22:18:41
101,Hamburger,American,12.95,8976,3934,07/03/2023,22:31:24
121,Cheese Quesadillas,Mexican,10.5,8977,3934,07/03/2023,22:31:24
103,Hot Dog,American,9,8978,3935,07/03/2023,22:42:37
108,Tofu Pad Thai,Asian,14.5,8979,3935,07/03/2023,22:42:37
109,Korean Beef Bowl,Asian,17.95,8980,3935,07/03/2023,22:42:37
112,Salmon Roll,Asian,14.95,8981,3935,07/03/2023,22:42:37
122,Chips & Salsa,Mexican,7,8982,3936,07/03/2023,22:59:17
131,Chicken Parmesan,Italian,17.95,8983,3936,07/03/2023,22:59:17
107,Orange Chicken,Asian,16.5,8984,3937,07/03/2023,23:02:35
127,Meat Lasagna,Italian,17.95,8985,3937,07/03/2023,23:02:35
131,Chicken Parmesan,Italian,17.95,8986,3937,07/03/2023,23:02:35
109,Korean Beef Bowl,Asian,17.95,8987,3938,08/03/2023,11:50:19
120,Steak Torta,Mexican,13.95,8988,3939,08/03/2023,12:22:52
104,Veggie Burger,American,10.5,8989,3940,08/03/2023,12:29:28
108,Tofu Pad Thai,Asian,14.5,8990,3940,08/03/2023,12:29:28
108,Tofu Pad Thai,Asian,14.5,8991,3940,08/03/2023,12:29:28
125,Spaghetti & Meatballs,Italian,17.95,8992,3940,08/03/2023,12:29:28
113,Edamame,Asian,5,8993,3940,08/03/2023,12:29:28
113,Edamame,Asian,5,8994,3940,08/03/2023,12:29:28
105,Mac & Cheese,American,7,8995,3940,08/03/2023,12:29:28
122,Chips & Salsa,Mexican,7,8996,3940,08/03/2023,12:29:28
106,French Fries,American,7,8997,3940,08/03/2023,12:29:28
132,Eggplant Parmesan,Italian,16.95,8998,3940,08/03/2023,12:29:28
132,Eggplant Parmesan,Italian,16.95,8999,3940,08/03/2023,12:29:28
132,Eggplant Parmesan,Italian,16.95,9000,3940,08/03/2023,12:29:28
124,Spaghetti,Italian,14.5,9001,3941,08/03/2023,12:31:16
101,Hamburger,American,12.95,9002,3942,08/03/2023,12:34:14
103,Hot Dog,American,9,9003,3943,08/03/2023,12:37:23
103,Hot Dog,American,9,9004,3944,08/03/2023,12:58:48
117,Chicken Burrito,Mexican,12.95,9005,3944,08/03/2023,12:58:48
107,Orange Chicken,Asian,16.5,9006,3945,08/03/2023,13:08:44
126,Fettuccine Alfredo,Italian,14.5,9007,3945,08/03/2023,13:08:44
110,Pork Ramen,Asian,17.95,9008,3945,08/03/2023,13:08:44
113,Edamame,Asian,5,9009,3945,08/03/2023,13:08:44
120,Steak Torta,Mexican,13.95,9010,3945,08/03/2023,13:08:44
105,Mac & Cheese,American,7,9011,3945,08/03/2023,13:08:44
109,Korean Beef Bowl,Asian,17.95,9012,3946,08/03/2023,13:16:01
127,Meat Lasagna,Italian,17.95,9013,3946,08/03/2023,13:16:01
113,Edamame,Asian,5,9014,3947,08/03/2023,13:18:56
127,Meat Lasagna,Italian,17.95,9015,3948,08/03/2023,13:25:26
102,Cheeseburger,American,13.95,9016,3949,08/03/2023,13:33:30
107,Orange Chicken,Asian,16.5,9017,3950,08/03/2023,13:43:32
104,Veggie Burger,American,10.5,9018,3951,08/03/2023,14:14:25
109,Korean Beef Bowl,Asian,17.95,9019,3951,08/03/2023,14:14:25
129,Mushroom Ravioli,Italian,15.5,9020,3951,08/03/2023,14:14:25
106,French Fries,American,7,9021,3951,08/03/2023,14:14:25
101,Hamburger,American,12.95,9022,3952,08/03/2023,14:14:42
122,Chips & Salsa,Mexican,7,9023,3953,08/03/2023,14:35:06
127,Meat Lasagna,Italian,17.95,9024,3954,08/03/2023,14:38:40
119,Chicken Torta,Mexican,11.95,9025,3955,08/03/2023,14:46:52
102,Cheeseburger,American,13.95,9026,3956,08/03/2023,14:53:46
109,Korean Beef Bowl,Asian,17.95,9027,3957,08/03/2023,15:02:47
107,Orange Chicken,Asian,16.5,9028,3958,08/03/2023,15:13:04
102,Cheeseburger,American,13.95,9029,3959,08/03/2023,15:18:05
118,Steak Burrito,Mexican,14.95,9030,3959,08/03/2023,15:18:05
117,Chicken Burrito,Mexican,12.95,9031,3960,08/03/2023,15:56:08
129,Mushroom Ravioli,Italian,15.5,9032,3960,08/03/2023,15:56:08
122,Chips & Salsa,Mexican,7,9033,3961,08/03/2023,15:56:48
104,Veggie Burger,American,10.5,9034,3962,08/03/2023,15:58:21
107,Orange Chicken,Asian,16.5,9035,3963,08/03/2023,15:59:35
109,Korean Beef Bowl,Asian,17.95,9036,3963,08/03/2023,15:59:35
131,Chicken Parmesan,Italian,17.95,9037,3963,08/03/2023,15:59:35
125,Spaghetti & Meatballs,Italian,17.95,9038,3964,08/03/2023,16:16:42
131,Chicken Parmesan,Italian,17.95,9039,3964,08/03/2023,16:16:42
101,Hamburger,American,12.95,9040,3965,08/03/2023,16:26:39
107,Orange Chicken,Asian,16.5,9041,3966,08/03/2023,16:32:58
124,Spaghetti,Italian,14.5,9042,3966,08/03/2023,16:32:58
109,Korean Beef Bowl,Asian,17.95,9043,3966,08/03/2023,16:32:58
119,Chicken Torta,Mexican,11.95,9044,3966,08/03/2023,16:32:58
101,Hamburger,American,12.95,9045,3967,08/03/2023,16:48:23
115,Chicken Tacos,Mexican,11.95,9046,3967,08/03/2023,16:48:23
111,California Roll,Asian,11.95,9047,3968,08/03/2023,16:55:44
118,Steak Burrito,Mexican,14.95,9048,3968,08/03/2023,16:55:44
119,Chicken Torta,Mexican,11.95,9049,3968,08/03/2023,16:55:44
121,Cheese Quesadillas,Mexican,10.5,9050,3968,08/03/2023,16:55:44
128,Cheese Lasagna,Italian,15.5,9051,3969,08/03/2023,16:57:55
125,Spaghetti & Meatballs,Italian,17.95,9052,3970,08/03/2023,17:07:58
118,Steak Burrito,Mexican,14.95,9053,3970,08/03/2023,17:07:58
132,Eggplant Parmesan,Italian,16.95,9054,3970,08/03/2023,17:07:58
103,Hot Dog,American,9,9055,3971,08/03/2023,17:13:18
117,Chicken Burrito,Mexican,12.95,9056,3971,08/03/2023,17:13:18
113,Edamame,Asian,5,9057,3971,08/03/2023,17:13:18
101,Hamburger,American,12.95,9058,3972,08/03/2023,17:29:55
123,Chips & Guacamole,Mexican,9,9059,3972,08/03/2023,17:29:55
125,Spaghetti & Meatballs,Italian,17.95,9060,3973,08/03/2023,17:34:55
112,Salmon Roll,Asian,14.95,9061,3973,08/03/2023,17:34:55
122,Chips & Salsa,Mexican,7,9062,3973,08/03/2023,17:34:55
106,French Fries,American,7,9063,3973,08/03/2023,17:34:55
101,Hamburger,American,12.95,9064,3974,08/03/2023,17:41:34
127,Meat Lasagna,Italian,17.95,9065,3974,08/03/2023,17:41:34
129,Mushroom Ravioli,Italian,15.5,9066,3974,08/03/2023,17:41:34
122,Chips & Salsa,Mexican,7,9067,3974,08/03/2023,17:41:34
107,Orange Chicken,Asian,16.5,9068,3975,08/03/2023,17:46:49
117,Chicken Burrito,Mexican,12.95,9069,3976,08/03/2023,17:51:53
128,Cheese Lasagna,Italian,15.5,9070,3976,08/03/2023,17:51:53
116,Steak Tacos,Mexican,13.95,9071,3977,08/03/2023,17:52:16
108,Tofu Pad Thai,Asian,14.5,9072,3977,08/03/2023,17:52:16
106,French Fries,American,7,9073,3977,08/03/2023,17:52:16
109,Korean Beef Bowl,Asian,17.95,9074,3978,08/03/2023,17:55:21
120,Steak Torta,Mexican,13.95,9075,3978,08/03/2023,17:55:21
106,French Fries,American,7,9076,3978,08/03/2023,17:55:21
109,Korean Beef Bowl,Asian,17.95,9077,3979,08/03/2023,18:11:37
117,Chicken Burrito,Mexican,12.95,9078,3980,08/03/2023,18:19:16
108,Tofu Pad Thai,Asian,14.5,9079,3981,08/03/2023,18:19:19
116,Steak Tacos,Mexican,13.95,9080,3982,08/03/2023,18:19:27
120,Steak Torta,Mexican,13.95,9081,3983,08/03/2023,18:25:31
126,Fettuccine Alfredo,Italian,14.5,9082,3984,08/03/2023,18:28:07
109,Korean Beef Bowl,Asian,17.95,9083,3984,08/03/2023,18:28:07
113,Edamame,Asian,5,9084,3984,08/03/2023,18:28:07
105,Mac & Cheese,American,7,9085,3984,08/03/2023,18:28:07
110,Pork Ramen,Asian,17.95,9086,3985,08/03/2023,18:29:24
106,French Fries,American,7,9087,3985,08/03/2023,18:29:24
106,French Fries,American,7,9088,3985,08/03/2023,18:29:24
123,Chips & Guacamole,Mexican,9,9089,3986,08/03/2023,18:29:51
101,Hamburger,American,12.95,9090,3987,08/03/2023,18:33:21
101,Hamburger,American,12.95,9091,3987,08/03/2023,18:33:21
119,Chicken Torta,Mexican,11.95,9092,3987,08/03/2023,18:33:21
105,Mac & Cheese,American,7,9093,3987,08/03/2023,18:33:21
107,Orange Chicken,Asian,16.5,9094,3988,08/03/2023,19:27:14
125,Spaghetti & Meatballs,Italian,17.95,9095,3988,08/03/2023,19:27:14
119,Chicken Torta,Mexican,11.95,9096,3989,08/03/2023,19:53:16
105,Mac & Cheese,American,7,9097,3989,08/03/2023,19:53:16
105,Mac & Cheese,American,7,9098,3990,08/03/2023,19:56:35
126,Fettuccine Alfredo,Italian,14.5,9099,3991,08/03/2023,20:03:54
111,California Roll,Asian,11.95,9100,3991,08/03/2023,20:03:54
106,French Fries,American,7,9101,3991,08/03/2023,20:03:54
101,Hamburger,American,12.95,9102,3992,08/03/2023,20:14:02
107,Orange Chicken,Asian,16.5,9103,3992,08/03/2023,20:14:02
113,Edamame,Asian,5,9104,3992,08/03/2023,20:14:02
122,Chips & Salsa,Mexican,7,9105,3992,08/03/2023,20:14:02
101,Hamburger,American,12.95,9106,3993,08/03/2023,20:29:17
103,Hot Dog,American,9,9107,3993,08/03/2023,20:29:17
129,Mushroom Ravioli,Italian,15.5,9108,3994,08/03/2023,20:30:09
108,Tofu Pad Thai,Asian,14.5,9109,3995,08/03/2023,20:47:41
121,Cheese Quesadillas,Mexican,10.5,9110,3995,08/03/2023,20:47:41
101,Hamburger,American,12.95,9111,3996,08/03/2023,20:51:13
130,Shrimp Scampi,Italian,19.95,9112,3996,08/03/2023,20:51:13
101,Hamburger,American,12.95,9113,3997,08/03/2023,20:55:45
104,Veggie Burger,American,10.5,9114,3997,08/03/2023,20:55:45
106,French Fries,American,7,9115,3998,08/03/2023,21:36:47
103,Hot Dog,American,9,9116,3999,08/03/2023,21:47:00
108,Tofu Pad Thai,Asian,14.5,9117,3999,08/03/2023,21:47:00
128,Cheese Lasagna,Italian,15.5,9118,3999,08/03/2023,21:47:00
101,Hamburger,American,12.95,9119,4000,09/03/2023,11:34:01
126,Fettuccine Alfredo,Italian,14.5,9120,4000,09/03/2023,11:34:01
121,Cheese Quesadillas,Mexican,10.5,9121,4000,09/03/2023,11:34:01
106,French Fries,American,7,9122,4000,09/03/2023,11:34:01
128,Cheese Lasagna,Italian,15.5,9123,4001,09/03/2023,11:41:53
106,French Fries,American,7,9124,4001,09/03/2023,11:41:53
125,Spaghetti & Meatballs,Italian,17.95,9125,4002,09/03/2023,11:46:21
119,Chicken Torta,Mexican,11.95,9126,4002,09/03/2023,11:46:21
110,Pork Ramen,Asian,17.95,9127,4003,09/03/2023,11:49:50
104,Veggie Burger,American,10.5,9128,4004,09/03/2023,11:53:06
104,Veggie Burger,American,10.5,9129,4005,09/03/2023,12:40:14
108,Tofu Pad Thai,Asian,14.5,9130,4005,09/03/2023,12:40:14
108,Tofu Pad Thai,Asian,14.5,9131,4005,09/03/2023,12:40:14
128,Cheese Lasagna,Italian,15.5,9132,4005,09/03/2023,12:40:14
129,Mushroom Ravioli,Italian,15.5,9133,4005,09/03/2023,12:40:14
119,Chicken Torta,Mexican,11.95,9134,4005,09/03/2023,12:40:14
120,Steak Torta,Mexican,13.95,9135,4006,09/03/2023,12:44:49
101,Hamburger,American,12.95,9136,4007,09/03/2023,13:03:46
108,Tofu Pad Thai,Asian,14.5,9137,4008,09/03/2023,13:03:47
130,Shrimp Scampi,Italian,19.95,9138,4008,09/03/2023,13:03:47
101,Hamburger,American,12.95,9139,4009,09/03/2023,13:06:54
101,Hamburger,American,12.95,9140,4009,09/03/2023,13:06:54
102,Cheeseburger,American,13.95,9141,4010,09/03/2023,13:07:43
125,Spaghetti & Meatballs,Italian,17.95,9142,4010,09/03/2023,13:07:43
112,Salmon Roll,Asian,14.95,9143,4010,09/03/2023,13:07:43
112,Salmon Roll,Asian,14.95,9144,4010,09/03/2023,13:07:43
105,Mac & Cheese,American,7,9145,4011,09/03/2023,13:12:55
103,Hot Dog,American,9,9146,4012,09/03/2023,13:17:54
124,Spaghetti,Italian,14.5,9147,4012,09/03/2023,13:17:54
105,Mac & Cheese,American,7,9148,4012,09/03/2023,13:17:54
114,Potstickers,Asian,9,9149,4012,09/03/2023,13:17:54
101,Hamburger,American,12.95,9150,4013,09/03/2023,13:31:53
124,Spaghetti,Italian,14.5,9151,4013,09/03/2023,13:31:53
101,Hamburger,American,12.95,9152,4014,09/03/2023,13:39:39
102,Cheeseburger,American,13.95,9153,4014,09/03/2023,13:39:39
104,Veggie Burger,American,10.5,9154,4014,09/03/2023,13:39:39
108,Tofu Pad Thai,Asian,14.5,9155,4014,09/03/2023,13:39:39
110,Pork Ramen,Asian,17.95,9156,4014,09/03/2023,13:39:39
117,Chicken Burrito,Mexican,12.95,9157,4014,09/03/2023,13:39:39
129,Mushroom Ravioli,Italian,15.5,9158,4014,09/03/2023,13:39:39
113,Edamame,Asian,5,9159,4014,09/03/2023,13:39:39
121,Cheese Quesadillas,Mexican,10.5,9160,4014,09/03/2023,13:39:39
105,Mac & Cheese,American,7,9161,4014,09/03/2023,13:39:39
122,Chips & Salsa,Mexican,7,9162,4014,09/03/2023,13:39:39
106,French Fries,American,7,9163,4014,09/03/2023,13:39:39
101,Hamburger,American,12.95,9164,4015,09/03/2023,14:05:48
116,Steak Tacos,Mexican,13.95,9165,4015,09/03/2023,14:05:48
108,Tofu Pad Thai,Asian,14.5,9166,4015,09/03/2023,14:05:48
124,Spaghetti,Italian,14.5,9167,4015,09/03/2023,14:05:48
105,Mac & Cheese,American,7,9168,4015,09/03/2023,14:05:48
122,Chips & Salsa,Mexican,7,9169,4015,09/03/2023,14:05:48
122,Chips & Salsa,Mexican,7,9170,4016,09/03/2023,14:09:30
114,Potstickers,Asian,9,9171,4016,09/03/2023,14:09:30
109,Korean Beef Bowl,Asian,17.95,9172,4017,09/03/2023,14:20:15
106,French Fries,American,7,9173,4018,09/03/2023,14:46:33
109,Korean Beef Bowl,Asian,17.95,9174,4019,09/03/2023,14:55:28
123,Chips & Guacamole,Mexican,9,9175,4020,09/03/2023,15:30:34
123,Chips & Guacamole,Mexican,9,9176,4020,09/03/2023,15:30:34
104,Veggie Burger,American,10.5,9177,4021,09/03/2023,15:39:32
110,Pork Ramen,Asian,17.95,9178,4021,09/03/2023,15:39:32
110,Pork Ramen,Asian,17.95,9179,4021,09/03/2023,15:39:32
117,Chicken Burrito,Mexican,12.95,9180,4021,09/03/2023,15:39:32
105,Mac & Cheese,American,7,9181,4022,09/03/2023,16:15:29
131,Chicken Parmesan,Italian,17.95,9182,4022,09/03/2023,16:15:29
126,Fettuccine Alfredo,Italian,14.5,9183,4023,09/03/2023,16:18:37
119,Chicken Torta,Mexican,11.95,9184,4023,09/03/2023,16:18:37
123,Chips & Guacamole,Mexican,9,9185,4023,09/03/2023,16:18:37
108,Tofu Pad Thai,Asian,14.5,9186,4024,09/03/2023,16:26:31
103,Hot Dog,American,9,9187,4025,09/03/2023,16:38:56
117,Chicken Burrito,Mexican,12.95,9188,4025,09/03/2023,16:38:56
127,Meat Lasagna,Italian,17.95,9189,4025,09/03/2023,16:38:56
105,Mac & Cheese,American,7,9190,4026,09/03/2023,16:46:41
131,Chicken Parmesan,Italian,17.95,9191,4026,09/03/2023,16:46:41
108,Tofu Pad Thai,Asian,14.5,9192,4027,09/03/2023,16:50:50
128,Cheese Lasagna,Italian,15.5,9193,4027,09/03/2023,16:50:50
132,Eggplant Parmesan,Italian,16.95,9194,4027,09/03/2023,16:50:50
102,Cheeseburger,American,13.95,9195,4028,09/03/2023,17:04:08
126,Fettuccine Alfredo,Italian,14.5,9196,4029,09/03/2023,17:08:55
132,Eggplant Parmesan,Italian,16.95,9197,4029,09/03/2023,17:08:55
107,Orange Chicken,Asian,16.5,9198,4030,09/03/2023,17:10:40
125,Spaghetti & Meatballs,Italian,17.95,9199,4030,09/03/2023,17:10:40
107,Orange Chicken,Asian,16.5,9200,4031,09/03/2023,17:26:17
124,Spaghetti,Italian,14.5,9201,4031,09/03/2023,17:26:17
109,Korean Beef Bowl,Asian,17.95,9202,4031,09/03/2023,17:26:17
120,Steak Torta,Mexican,13.95,9203,4032,09/03/2023,17:40:50
106,French Fries,American,7,9204,4032,09/03/2023,17:40:50
105,Mac & Cheese,American,7,9205,4033,09/03/2023,17:43:46
109,Korean Beef Bowl,Asian,17.95,9206,4034,09/03/2023,17:48:17
129,Mushroom Ravioli,Italian,15.5,9207,4034,09/03/2023,17:48:17
113,Edamame,Asian,5,9208,4034,09/03/2023,17:48:17
114,Potstickers,Asian,9,9209,4034,09/03/2023,17:48:17
124,Spaghetti,Italian,14.5,9210,4035,09/03/2023,17:54:50
131,Chicken Parmesan,Italian,17.95,9211,4035,09/03/2023,17:54:50
102,Cheeseburger,American,13.95,9212,4036,09/03/2023,17:56:04
103,Hot Dog,American,9,9213,4036,09/03/2023,17:56:04
125,Spaghetti & Meatballs,Italian,17.95,9214,4036,09/03/2023,17:56:04
105,Mac & Cheese,American,7,9215,4036,09/03/2023,17:56:04
101,Hamburger,American,12.95,9216,4037,09/03/2023,18:01:34
125,Spaghetti & Meatballs,Italian,17.95,9217,4037,09/03/2023,18:01:34
126,Fettuccine Alfredo,Italian,14.5,9218,4037,09/03/2023,18:01:34
113,Edamame,Asian,5,9219,4037,09/03/2023,18:01:34
130,Shrimp Scampi,Italian,19.95,9220,4038,09/03/2023,18:04:03
114,Potstickers,Asian,9,9221,4038,09/03/2023,18:04:03
118,Steak Burrito,Mexican,14.95,9222,4039,09/03/2023,18:13:22
111,California Roll,Asian,11.95,9223,4040,09/03/2023,18:31:54
118,Steak Burrito,Mexican,14.95,9224,4040,09/03/2023,18:31:54
107,Orange Chicken,Asian,16.5,9225,4041,09/03/2023,18:33:34
102,Cheeseburger,American,13.95,9226,4042,09/03/2023,18:37:43
129,Mushroom Ravioli,Italian,15.5,9227,4042,09/03/2023,18:37:43
101,Hamburger,American,12.95,9228,4043,09/03/2023,18:37:57
107,Orange Chicken,Asian,16.5,9229,4044,09/03/2023,18:59:49
104,Veggie Burger,American,10.5,9230,4044,09/03/2023,18:59:49
111,California Roll,Asian,11.95,9231,4045,09/03/2023,19:07:54
119,Chicken Torta,Mexican,11.95,9232,4045,09/03/2023,19:07:54
